k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Reprojection Error;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;lucid;2598.0;3584.0;0.025298802;0.0070588175223214285;L2;BF;nan;1214.0;1660.0;0.907412239;1.167757447;0.7034683415662651;0.9619089349258649;0.46728252501924555;0.7313253012048193;0.46728252501924555;0.57022076092062
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;latch;2598.0;3584.0;0.007877239;0.0021978903459821423;L2;BF;nan;291.0;1442.0;0.065957812;0.308881457;0.21420350693481277;1.0614483058419244;0.11200923787528869;0.20180305131761442;0.11200923787528869;0.14405940594059405
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;vgg;2598.0;3584.0;3.473323488;0.9691192767857143;L2;BF;nan;2305.0;2335.0;0.169952656;3.87832255;1.660951841541756;1.6825694360086767;0.8872209391839877;0.987152034261242;0.8872209391839877;0.9345226028785729
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;beblid;2598.0;3584.0;0.029229479;0.008155546595982142;L2;BF;nan;2079.0;2144.0;0.342320729;0.606596614;0.28292752518656716;0.2917732631072631;0.8002309468822171;0.9696828358208955;0.8002309468822171;0.8768452129902995
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;teblid;2598.0;3584.0;0.017239322;0.0048100786830357145;L2;BF;nan;1707.0;1876.0;0.204218334;0.45650406200000004;0.243339052238806;0.26743061628588166;0.6570438799076213;0.9099147121535182;0.6570438799076213;0.7630755476084042
0;akaze;2598.0;3584.0;0.235046406;0.06558214453125;boost;2598.0;3584.0;0.764518802;0.21331439787946427;L2;BF;nan;1898.0;2008.0;0.201233698;1.200798906;0.5980074233067729;0.632665387776607;0.7305619707467282;0.9452191235059761;0.7305619707467282;0.8241424229266174
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;sift;16363.0;17618.0;8.561519163;0.48595295510273584;L2;BF;nan;7485.0;7901.0;13.851140723;22.452778532;2.8417641478293887;2.999703210688043;0.4574344557843916;0.9473484369067207;0.4574344557843916;0.6169634025717111
0;orb;nan;nan;nan;nan;akaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;orb;16363.0;17618.0;0.060275104;0.0034212228402769897;L2;BF;nan;7769.0;9109.0;5.573372966;5.673766716;0.6228748178724339;0.7303084973613078;0.4747906863044674;0.8528927434405533;0.4747906863044674;0.6100031407035176
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;brisk;14665.0;16833.0;0.250915781;0.014906183152141627;L2;BF;nan;303.0;10033.0;8.578217653;8.869252079999999;0.8840079816605202;29.271459009900987;0.01851738678726395;0.030200338881690422;0.01851738678726395;0.022958023943021672
0;orb;nan;nan;nan;nan;kaze;nan;nan;nan;nan;L2;BF;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;daisy;16363.0;17618.0;0.429277552;0.024365850380292882;L2;BF;nan;6625.0;6737.0;21.217366971;21.686763169;3.2190534613329373;3.273473685886792;0.4048768563221903;0.9833753896393054;0.4048768563221903;0.5735930735930735
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;freak;10780.0;14583.0;0.227832344;0.01562314640334636;L2;BF;nan;169.0;6339.0;5.459660363;5.727611353;0.903551246726613;33.89119143786982;0.010328179429200024;0.0266603565231109;0.010328179429200024;0.014888556074354683
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;brief;16363.0;17618.0;0.052364948;0.0029722413440799182;L2;BF;nan;3882.0;6787.0;6.013518591;6.106002185;0.8996614387800207;1.5729011295723854;0.23724255943286685;0.5719758361573597;0.23724255943286685;0.33537796976241896
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;lucid;16363.0;17618.0;0.090604791;0.0051427398683164946;L2;BF;nan;4153.0;6652.0;26.789269833;26.91999327;4.046902175285628;6.4820595400915;0.2538043146122349;0.6243235117257967;0.2538043146122349;0.3608950684336302
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;latch;16363.0;17618.0;0.023369479;0.0013264547054149163;L2;BF;nan;1113.0;7618.0;1.416170156;1.4796582809999999;0.19423185626148592;1.3294324177897572;0.06801931186212797;0.14610133893410343;0.06801931186212797;0.0928234852591635
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;vgg;16363.0;17618.0;18.261451243;1.0365223772845953;L2;BF;nan;8753.0;9334.0;5.058469894;23.360039782999998;2.5026826422755515;2.6688038138923798;0.5349263582472652;0.9377544461109921;0.5349263582472652;0.6812468381523136
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;beblid;16363.0;17618.0;0.232137969;0.01317618168918152;L2;BF;nan;9709.0;10046.0;9.956784475;10.229041089999999;1.0182202956400557;1.0535627860747758;0.5933508525331541;0.9664543101732033;0.5933508525331541;0.7352796395168315
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;teblid;16363.0;17618.0;0.130261302;0.007393648654784879;L2;BF;nan;7293.0;8278.0;5.519801508;5.6901814559999995;0.6873860178787146;0.7802250728095432;0.4457006661370164;0.8810099057743416;0.4457006661370164;0.5919402621646848
0;orb;16363.0;17618.0;0.040118646;0.002277139629923941;boost;16363.0;17618.0;3.996479634;0.22684071029628788;L2;BF;nan;6738.0;8111.0;5.513282186;9.549880466;1.1773986519541364;1.4173167803502522;0.41178268043757255;0.8307237085439526;0.41178268043757255;0.5506251532238293
0;brisk;6175.0;6015.0;0.187086666;0.03110335261845387;sift;6175.0;6015.0;0.766929792;0.12750287481296757;L2;BF;nan;2905.0;3179.0;1.557242187;2.511258645;0.7899523891160742;0.8644608072289156;0.47044534412955463;0.9138093740169865;0.4829592684954281;0.6211246525550566
