k;Detector;Keypoint1-GT;Keypoint2;Detect Time;1K Detect Time;Descriptor;Descriptor1-GT;Descriptor2;Descript Time;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Match Time;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;lucid;21990.0;16375.0;0.051874642;0.00316791706870229;l2;bf;114.0;4892.0;2.821076512;3.036890491;0.6207870995502861;26.639390271929823;0.005184174624829468;0.02330335241210139;0.0069618320610687024;0.00848151179227736
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;latch;21720.0;16223.0;0.013009659;0.0008019268322751648;l2;bf;185.0;8683.0;0.129275216;0.306224212;0.035267098007601055;1.6552660108108108;0.008412914961346066;0.02130600023033514;0.011297709923664122;0.012062726176115802
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;vgg;21990.0;16375.0;0.932251347;0.05693137996946565;l2;bf;5937.0;6928.0;0.468105673;1.564296357;0.22579335407043877;0.263482627084386;0.26998635743519783;0.8569572748267898;0.3625648854961832;0.4106093090808493
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;beblid;21990.0;16375.0;0.010586745;0.0006465187786259542;l2;bf;3807.0;7252.0;1.810329335;1.9848554170000001;0.2736976581632653;0.5213699545573943;0.17312414733969986;0.5249586321014893;0.2324885496183206;0.2603789070515013
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;teblid;21990.0;16375.0;0.005356736;0.00032712891603053435;l2;bf;1405.0;6975.0;0.668670385;0.8379664579999999;0.12013856028673835;0.5964174078291815;0.06389267849022283;0.2014336917562724;0.08580152671755725;0.09701363714828241
0;brisk;21990.0;16375.0;0.163939337;0.010011562564885496;boost;21990.0;16375.0;0.170126504;0.01038940482442748;l2;bf;964.0;5728.0;0.660116785;0.9941826260000001;0.1735654025837989;1.031309778008299;0.0438381082310141;0.16829608938547486;0.058870229007633584;0.0695576881448878
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;sift;1480.0;1480.0;0.024864331;0.016800223648648648;l2;bf;949.0;968.0;0.014272772;0.23355322199999998;0.24127398966942146;0.24610455426765016;0.6412162162162162;0.9803719008264463;0.6412162162162162;0.7753267973856209
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;akaze;1480.0;1480.0;0.054839803;0.03705392094594595;l2;bf;359.0;492.0;0.017922571;0.267178493;0.5430457174796749;0.7442297855153204;0.24256756756756756;0.7296747967479674;0.24256756756756756;0.36409736308316426
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;orb;1352.0;1310.0;0.004633646;0.003537134351145038;l2;bf;556.0;642.0;0.020059957;0.21910972199999998;0.3412924018691589;0.3940822338129496;0.37567567567567567;0.8660436137071651;0.37567567567567567;0.5240339302544769
0;kaze;1480.0;1480.0;0.194416119;0.13136224256756757;brisk;1456.0;1446.0;0.013313393;0.009207049100968189;l2;bf;656.0;737.0;0.019900232;0.227629744;0.3088598968792402;0.3469965609756097;0.44324324324324327;0.8900949796472184;0.44324324324324327;0.5917907081641859
